Year,Stage,Input,Output,CO2
2042,cath,loh,lfp,0.08261686238355864
2042,cath,lce,nmc,0.08261686238355864
2042,cath,lce,lfp,0.08261686238355864
2043,cath,loh,nmc,0.08179069375972307
2043,cath,loh,lfp,0.08179069375972307
2043,cath,lce,nmc,0.08179069375972307
2043,cath,lce,lfp,0.08179069375972307
2044,cath,loh,nmc,0.08097278682212583
2044,cath,loh,lfp,0.08097278682212583
2044,cath,lce,nmc,0.08097278682212583
2044,cath,lce,lfp,0.08097278682212583
2045,cath,loh,nmc,0.08016305895390458
2045,cath,loh,lfp,0.08016305895390458
2045,cath,lce,nmc,0.08016305895390458
2045,cath,lce,lfp,0.08016305895390458
2046,cath,loh,nmc,0.07936142836436554
2046,cath,loh,lfp,0.07936142836436554
2046,cath,lce,nmc,0.07936142836436554
2046,cath,lce,lfp,0.07936142836436554
2047,cath,loh,nmc,0.07856781408072187
2047,cath,loh,lfp,0.07856781408072187
2047,cath,lce,nmc,0.07856781408072187
2047,cath,lce,lfp,0.07856781408072187
2048,cath,loh,nmc,0.07778213593991465
2048,cath,loh,lfp,0.07778213593991465
2048,cath,lce,nmc,0.07778213593991465
2048,cath,lce,lfp,0.07778213593991465
2049,cath,loh,nmc,0.0770043145805155
2049,cath,loh,lfp,0.0770043145805155
2049,cath,lce,nmc,0.0770043145805155
2049,cath,lce,lfp,0.0770043145805155
2050,cath,loh,nmc,0.07623427143471034
2050,cath,loh,lfp,0.07623427143471034
2050,cath,lce,nmc,0.07623427143471034
2050,cath,lce,lfp,0.07623427143471034
2051,cath,loh,nmc,0.07547192872036323
2051,cath,loh,lfp,0.07547192872036323
2051,cath,lce,nmc,0.07547192872036323
2051,cath,lce,lfp,0.07547192872036323
2052,cath,loh,nmc,0.0747172094331596
2052,cath,loh,lfp,0.0747172094331596
2052,cath,lce,nmc,0.0747172094331596
2052,cath,lce,lfp,0.0747172094331596
2053,cath,loh,nmc,0.07397003733882801
2053,cath,loh,lfp,0.07397003733882801
2053,cath,lce,nmc,0.07397003733882801
2053,cath,lce,lfp,0.07397003733882801
2054,cath,loh,nmc,0.07323033696543972
2054,cath,loh,lfp,0.07323033696543972
2054,cath,lce,nmc,0.07323033696543972
2054,cath,lce,lfp,0.07323033696543972
2055,cath,loh,nmc,0.07249803359578533
2055,cath,loh,lfp,0.07249803359578533
2055,cath,lce,nmc,0.07249803359578533
2055,cath,lce,lfp,0.07249803359578533
2056,cath,loh,nmc,0.07177305325982747
2056,cath,loh,lfp,0.07177305325982747
2056,cath,lce,nmc,0.07177305325982747
2056,cath,lce,lfp,0.07177305325982747
2057,cath,loh,nmc,0.0710553227272292
2057,cath,loh,lfp,0.0710553227272292
2057,cath,lce,nmc,0.0710553227272292
2057,cath,lce,lfp,0.0710553227272292
2058,cath,loh,nmc,0.07034476949995691
2058,cath,loh,lfp,0.07034476949995691
2058,cath,lce,nmc,0.07034476949995691
2058,cath,lce,lfp,0.07034476949995691
2059,cath,loh,nmc,0.06964132180495734
2059,cath,loh,lfp,0.06964132180495734
2059,cath,lce,nmc,0.06964132180495734
2059,cath,lce,lfp,0.06964132180495734
2060,cath,loh,nmc,0.06894490858690776
2060,cath,loh,lfp,0.06894490858690776
2060,cath,lce,nmc,0.06894490858690776
2060,cath,lce,lfp,0.06894490858690776
2061,cath,loh,nmc,0.06825545950103869
2061,cath,loh,lfp,0.06825545950103869
2061,cath,lce,nmc,0.06825545950103869
2061,cath,lce,lfp,0.06825545950103869
2062,cath,loh,nmc,0.0675729049060283
2062,cath,loh,lfp,0.0675729049060283
2062,cath,lce,nmc,0.0675729049060283
2062,cath,lce,lfp,0.0675729049060283
2063,cath,loh,nmc,0.06689717585696801
2063,cath,loh,lfp,0.06689717585696801
2063,cath,lce,nmc,0.06689717585696801
2063,cath,lce,lfp,0.06689717585696801
2064,cath,loh,nmc,0.06622820409839833
2064,cath,loh,lfp,0.06622820409839833
2064,cath,lce,nmc,0.06622820409839833
2064,cath,lce,lfp,0.06622820409839833
2065,cath,loh,nmc,0.06556592205741434
2065,cath,loh,lfp,0.06556592205741434
2065,cath,lce,nmc,0.06556592205741434
2065,cath,lce,lfp,0.06556592205741434
2066,cath,loh,nmc,0.06491026283684019
2066,cath,loh,lfp,0.06491026283684019
2066,cath,lce,nmc,0.06491026283684019
2066,cath,lce,lfp,0.06491026283684019
2067,cath,loh,nmc,0.06426116020847181
2067,cath,loh,lfp,0.06426116020847181
2067,cath,lce,nmc,0.06426116020847181
2067,cath,lce,lfp,0.06426116020847181
2068,cath,loh,nmc,0.06361854860638708
2068,cath,loh,lfp,0.06361854860638708
2068,cath,lce,nmc,0.06361854860638708
2068,cath,lce,lfp,0.06361854860638708
2069,cath,loh,nmc,0.06298236312032321
2069,cath,loh,lfp,0.06298236312032321
2069,cath,lce,nmc,0.06298236312032321
2069,cath,lce,lfp,0.06298236312032321
2070,cath,loh,nmc,0.06235253948911998
2070,cath,loh,lfp,0.06235253948911998
2070,cath,lce,nmc,0.06235253948911998
2070,cath,lce,lfp,0.06235253948911998
2071,cath,loh,nmc,0.061729014094228776
2071,cath,loh,lfp,0.061729014094228776
2071,cath,lce,nmc,0.061729014094228776
2071,cath,lce,lfp,0.061729014094228776
2072,cath,loh,nmc,0.061111723953286484
2072,cath,loh,lfp,0.061111723953286484
2072,cath,lce,nmc,0.061111723953286484
2072,cath,lce,lfp,0.061111723953286484
2073,cath,loh,nmc,0.06050060671375362
2073,cath,loh,lfp,0.06050060671375362
2073,cath,lce,nmc,0.06050060671375362
2073,cath,lce,lfp,0.06050060671375362
2074,cath,loh,nmc,0.05989560064661608
2074,cath,loh,lfp,0.05989560064661608
2074,cath,lce,nmc,0.05989560064661608
2074,cath,lce,lfp,0.05989560064661608
2075,cath,loh,nmc,0.05929664464014992
2075,cath,loh,lfp,0.05929664464014992
2075,cath,lce,nmc,0.05929664464014992
2075,cath,lce,lfp,0.05929664464014992
2076,cath,loh,nmc,0.05870367819374842
2076,cath,loh,lfp,0.05870367819374842
2076,cath,lce,nmc,0.05870367819374842
2076,cath,lce,lfp,0.05870367819374842
2077,cath,loh,nmc,0.058116641411810936
2077,cath,loh,lfp,0.058116641411810936
2077,cath,lce,nmc,0.058116641411810936
2077,cath,lce,lfp,0.058116641411810936
2078,cath,loh,nmc,0.05753547499769283
2078,cath,loh,lfp,0.05753547499769283
2078,cath,lce,nmc,0.05753547499769283
2078,cath,lce,lfp,0.05753547499769283
2079,cath,loh,nmc,0.0569601202477159
2079,cath,loh,lfp,0.0569601202477159
2079,cath,lce,nmc,0.0569601202477159
2079,cath,lce,lfp,0.0569601202477159
2080,cath,loh,nmc,0.05639051904523873
2080,cath,loh,lfp,0.05639051904523873
2080,cath,lce,nmc,0.05639051904523873
2080,cath,lce,lfp,0.05639051904523873
2081,cath,loh,nmc,0.05582661385478635
2081,cath,loh,lfp,0.05582661385478635
2081,cath,lce,nmc,0.05582661385478635
2081,cath,lce,lfp,0.05582661385478635
2082,cath,loh,nmc,0.05526834771623849
2082,cath,loh,lfp,0.05526834771623849
2082,cath,lce,nmc,0.05526834771623849
2082,cath,lce,lfp,0.05526834771623849
2083,cath,loh,nmc,0.05471566423907609
2083,cath,loh,lfp,0.05471566423907609
2083,cath,lce,nmc,0.05471566423907609
2083,cath,lce,lfp,0.05471566423907609
2084,cath,loh,nmc,0.054168507596685324
2084,cath,loh,lfp,0.054168507596685324
2084,cath,lce,nmc,0.054168507596685324
2084,cath,lce,lfp,0.054168507596685324
2085,cath,loh,nmc,0.05362682252071849
2085,cath,loh,lfp,0.05362682252071849
2085,cath,lce,nmc,0.05362682252071849
2085,cath,lce,lfp,0.05362682252071849
2086,cath,loh,nmc,0.053090554295511294
2086,cath,loh,lfp,0.053090554295511294
2086,cath,lce,nmc,0.053090554295511294
2086,cath,lce,lfp,0.053090554295511294
2087,cath,loh,nmc,0.05255964875255618
2087,cath,loh,lfp,0.05255964875255618
2087,cath,lce,nmc,0.05255964875255618
2087,cath,lce,lfp,0.05255964875255618
2088,cath,loh,nmc,0.05203405226503062
2088,cath,loh,lfp,0.05203405226503062
2088,cath,lce,nmc,0.05203405226503062
2088,cath,lce,lfp,0.05203405226503062
2089,cath,loh,nmc,0.051513711742380314
2089,cath,loh,lfp,0.051513711742380314
2089,cath,lce,nmc,0.051513711742380314
2089,cath,lce,lfp,0.051513711742380314
2090,cath,loh,nmc,0.05099857462495651
2090,cath,loh,lfp,0.05099857462495651
2090,cath,lce,nmc,0.05099857462495651
2090,cath,lce,lfp,0.05099857462495651
2091,cath,loh,nmc,0.05048858887870694
2091,cath,loh,lfp,0.05048858887870694
2091,cath,lce,nmc,0.05048858887870694
2091,cath,lce,lfp,0.05048858887870694
2092,cath,loh,nmc,0.049983702989919866
2092,cath,loh,lfp,0.049983702989919866
2092,cath,lce,nmc,0.049983702989919866
2092,cath,lce,lfp,0.049983702989919866
2093,cath,loh,nmc,0.04948386596002067
2093,cath,loh,lfp,0.04948386596002067
2093,cath,lce,nmc,0.04948386596002067
2093,cath,lce,lfp,0.04948386596002067
2094,cath,loh,nmc,0.048989027300420464
2094,cath,loh,lfp,0.048989027300420464
2094,cath,lce,nmc,0.048989027300420464
2094,cath,lce,lfp,0.048989027300420464
2095,cath,loh,nmc,0.048499137027416254
2095,cath,loh,lfp,0.048499137027416254
2095,cath,lce,nmc,0.048499137027416254
2095,cath,lce,lfp,0.048499137027416254
2096,cath,loh,nmc,0.04801414565714209
2096,cath,loh,lfp,0.04801414565714209
2096,cath,lce,nmc,0.04801414565714209
2096,cath,lce,lfp,0.04801414565714209
2097,cath,loh,nmc,0.04753400420057067
2097,cath,loh,lfp,0.04753400420057067
2097,cath,lce,nmc,0.04753400420057067
2097,cath,lce,lfp,0.04753400420057067
2098,cath,loh,nmc,0.04705866415856497
2098,cath,loh,lfp,0.04705866415856497
2098,cath,lce,nmc,0.04705866415856497
2098,cath,lce,lfp,0.04705866415856497
2099,cath,loh,nmc,0.04658807751697932
2099,cath,loh,lfp,0.04658807751697932
2099,cath,lce,nmc,0.04658807751697932
2099,cath,lce,lfp,0.04658807751697932
2100,cath,loh,nmc,0.046122196741809514
2100,cath,loh,lfp,0.046122196741809514
2100,cath,lce,nmc,0.046122196741809514
2100,cath,lce,lfp,0.046122196741809514
