Year,Stage,Input,Output,CO2
2063,rec,phev_lfp,lce,0.1
2064,rec,bev_nmc,loh,0.1
2064,rec,bev_nmc,lce,0.1
2064,rec,phev_nmc,loh,0.1
2064,rec,phev_nmc,lce,0.1
2064,rec,bev_lfp,loh,0.1
2064,rec,bev_lfp,lce,0.1
2064,rec,phev_lfp,loh,0.1
2064,rec,phev_lfp,lce,0.1
2065,rec,bev_nmc,loh,0.1
2065,rec,bev_nmc,lce,0.1
2065,rec,phev_nmc,loh,0.1
2065,rec,phev_nmc,lce,0.1
2065,rec,bev_lfp,loh,0.1
2065,rec,bev_lfp,lce,0.1
2065,rec,phev_lfp,loh,0.1
2065,rec,phev_lfp,lce,0.1
2066,rec,bev_nmc,loh,0.1
2066,rec,bev_nmc,lce,0.1
2066,rec,phev_nmc,loh,0.1
2066,rec,phev_nmc,lce,0.1
2066,rec,bev_lfp,loh,0.1
2066,rec,bev_lfp,lce,0.1
2066,rec,phev_lfp,loh,0.1
2066,rec,phev_lfp,lce,0.1
2067,rec,bev_nmc,loh,0.1
2067,rec,bev_nmc,lce,0.1
2067,rec,phev_nmc,loh,0.1
2067,rec,phev_nmc,lce,0.1
2067,rec,bev_lfp,loh,0.1
2067,rec,bev_lfp,lce,0.1
2067,rec,phev_lfp,loh,0.1
2067,rec,phev_lfp,lce,0.1
2068,rec,bev_nmc,loh,0.1
2068,rec,bev_nmc,lce,0.1
2068,rec,phev_nmc,loh,0.1
2068,rec,phev_nmc,lce,0.1
2068,rec,bev_lfp,loh,0.1
2068,rec,bev_lfp,lce,0.1
2068,rec,phev_lfp,loh,0.1
2068,rec,phev_lfp,lce,0.1
2069,rec,bev_nmc,loh,0.1
2069,rec,bev_nmc,lce,0.1
2069,rec,phev_nmc,loh,0.1
2069,rec,phev_nmc,lce,0.1
2069,rec,bev_lfp,loh,0.1
2069,rec,bev_lfp,lce,0.1
2069,rec,phev_lfp,loh,0.1
2069,rec,phev_lfp,lce,0.1
2070,rec,bev_nmc,loh,0.1
2070,rec,bev_nmc,lce,0.1
2070,rec,phev_nmc,loh,0.1
2070,rec,phev_nmc,lce,0.1
2070,rec,bev_lfp,loh,0.1
2070,rec,bev_lfp,lce,0.1
2070,rec,phev_lfp,loh,0.1
2070,rec,phev_lfp,lce,0.1
2071,rec,bev_nmc,loh,0.1
2071,rec,bev_nmc,lce,0.1
2071,rec,phev_nmc,loh,0.1
2071,rec,phev_nmc,lce,0.1
2071,rec,bev_lfp,loh,0.1
2071,rec,bev_lfp,lce,0.1
2071,rec,phev_lfp,loh,0.1
2071,rec,phev_lfp,lce,0.1
2072,rec,bev_nmc,loh,0.1
2072,rec,bev_nmc,lce,0.1
2072,rec,phev_nmc,loh,0.1
2072,rec,phev_nmc,lce,0.1
2072,rec,bev_lfp,loh,0.1
2072,rec,bev_lfp,lce,0.1
2072,rec,phev_lfp,loh,0.1
2072,rec,phev_lfp,lce,0.1
2073,rec,bev_nmc,loh,0.1
2073,rec,bev_nmc,lce,0.1
2073,rec,phev_nmc,loh,0.1
2073,rec,phev_nmc,lce,0.1
2073,rec,bev_lfp,loh,0.1
2073,rec,bev_lfp,lce,0.1
2073,rec,phev_lfp,loh,0.1
2073,rec,phev_lfp,lce,0.1
2074,rec,bev_nmc,loh,0.1
2074,rec,bev_nmc,lce,0.1
2074,rec,phev_nmc,loh,0.1
2074,rec,phev_nmc,lce,0.1
2074,rec,bev_lfp,loh,0.1
2074,rec,bev_lfp,lce,0.1
2074,rec,phev_lfp,loh,0.1
2074,rec,phev_lfp,lce,0.1
2075,rec,bev_nmc,loh,0.1
2075,rec,bev_nmc,lce,0.1
2075,rec,phev_nmc,loh,0.1
2075,rec,phev_nmc,lce,0.1
2075,rec,bev_lfp,loh,0.1
2075,rec,bev_lfp,lce,0.1
2075,rec,phev_lfp,loh,0.1
2075,rec,phev_lfp,lce,0.1
2076,rec,bev_nmc,loh,0.1
2076,rec,bev_nmc,lce,0.1
2076,rec,phev_nmc,loh,0.1
2076,rec,phev_nmc,lce,0.1
2076,rec,bev_lfp,loh,0.1
2076,rec,bev_lfp,lce,0.1
2076,rec,phev_lfp,loh,0.1
2076,rec,phev_lfp,lce,0.1
2077,rec,bev_nmc,loh,0.1
2077,rec,bev_nmc,lce,0.1
2077,rec,phev_nmc,loh,0.1
2077,rec,phev_nmc,lce,0.1
2077,rec,bev_lfp,loh,0.1
2077,rec,bev_lfp,lce,0.1
2077,rec,phev_lfp,loh,0.1
2077,rec,phev_lfp,lce,0.1
2078,rec,bev_nmc,loh,0.1
2078,rec,bev_nmc,lce,0.1
2078,rec,phev_nmc,loh,0.1
2078,rec,phev_nmc,lce,0.1
2078,rec,bev_lfp,loh,0.1
2078,rec,bev_lfp,lce,0.1
2078,rec,phev_lfp,loh,0.1
2078,rec,phev_lfp,lce,0.1
2079,rec,bev_nmc,loh,0.1
2079,rec,bev_nmc,lce,0.1
2079,rec,phev_nmc,loh,0.1
2079,rec,phev_nmc,lce,0.1
2079,rec,bev_lfp,loh,0.1
2079,rec,bev_lfp,lce,0.1
2079,rec,phev_lfp,loh,0.1
2079,rec,phev_lfp,lce,0.1
2080,rec,bev_nmc,loh,0.1
2080,rec,bev_nmc,lce,0.1
2080,rec,phev_nmc,loh,0.1
2080,rec,phev_nmc,lce,0.1
2080,rec,bev_lfp,loh,0.1
2080,rec,bev_lfp,lce,0.1
2080,rec,phev_lfp,loh,0.1
2080,rec,phev_lfp,lce,0.1
2081,rec,bev_nmc,loh,0.1
2081,rec,bev_nmc,lce,0.1
2081,rec,phev_nmc,loh,0.1
2081,rec,phev_nmc,lce,0.1
2081,rec,bev_lfp,loh,0.1
2081,rec,bev_lfp,lce,0.1
2081,rec,phev_lfp,loh,0.1
2081,rec,phev_lfp,lce,0.1
2082,rec,bev_nmc,loh,0.1
2082,rec,bev_nmc,lce,0.1
2082,rec,phev_nmc,loh,0.1
2082,rec,phev_nmc,lce,0.1
2082,rec,bev_lfp,loh,0.1
2082,rec,bev_lfp,lce,0.1
2082,rec,phev_lfp,loh,0.1
2082,rec,phev_lfp,lce,0.1
2083,rec,bev_nmc,loh,0.1
2083,rec,bev_nmc,lce,0.1
2083,rec,phev_nmc,loh,0.1
2083,rec,phev_nmc,lce,0.1
2083,rec,bev_lfp,loh,0.1
2083,rec,bev_lfp,lce,0.1
2083,rec,phev_lfp,loh,0.1
2083,rec,phev_lfp,lce,0.1
2084,rec,bev_nmc,loh,0.1
2084,rec,bev_nmc,lce,0.1
2084,rec,phev_nmc,loh,0.1
2084,rec,phev_nmc,lce,0.1
2084,rec,bev_lfp,loh,0.1
2084,rec,bev_lfp,lce,0.1
2084,rec,phev_lfp,loh,0.1
2084,rec,phev_lfp,lce,0.1
2085,rec,bev_nmc,loh,0.1
2085,rec,bev_nmc,lce,0.1
2085,rec,phev_nmc,loh,0.1
2085,rec,phev_nmc,lce,0.1
2085,rec,bev_lfp,loh,0.1
2085,rec,bev_lfp,lce,0.1
2085,rec,phev_lfp,loh,0.1
2085,rec,phev_lfp,lce,0.1
2086,rec,bev_nmc,loh,0.1
2086,rec,bev_nmc,lce,0.1
2086,rec,phev_nmc,loh,0.1
2086,rec,phev_nmc,lce,0.1
2086,rec,bev_lfp,loh,0.1
2086,rec,bev_lfp,lce,0.1
2086,rec,phev_lfp,loh,0.1
2086,rec,phev_lfp,lce,0.1
2087,rec,bev_nmc,loh,0.1
2087,rec,bev_nmc,lce,0.1
2087,rec,phev_nmc,loh,0.1
2087,rec,phev_nmc,lce,0.1
2087,rec,bev_lfp,loh,0.1
2087,rec,bev_lfp,lce,0.1
2087,rec,phev_lfp,loh,0.1
2087,rec,phev_lfp,lce,0.1
2088,rec,bev_nmc,loh,0.1
2088,rec,bev_nmc,lce,0.1
2088,rec,phev_nmc,loh,0.1
2088,rec,phev_nmc,lce,0.1
2088,rec,bev_lfp,loh,0.1
2088,rec,bev_lfp,lce,0.1
2088,rec,phev_lfp,loh,0.1
2088,rec,phev_lfp,lce,0.1
2089,rec,bev_nmc,loh,0.1
2089,rec,bev_nmc,lce,0.1
2089,rec,phev_nmc,loh,0.1
2089,rec,phev_nmc,lce,0.1
2089,rec,bev_lfp,loh,0.1
2089,rec,bev_lfp,lce,0.1
2089,rec,phev_lfp,loh,0.1
2089,rec,phev_lfp,lce,0.1
2090,rec,bev_nmc,loh,0.1
2090,rec,bev_nmc,lce,0.1
2090,rec,phev_nmc,loh,0.1
2090,rec,phev_nmc,lce,0.1
2090,rec,bev_lfp,loh,0.1
2090,rec,bev_lfp,lce,0.1
2090,rec,phev_lfp,loh,0.1
2090,rec,phev_lfp,lce,0.1
2091,rec,bev_nmc,loh,0.1
2091,rec,bev_nmc,lce,0.1
2091,rec,phev_nmc,loh,0.1
2091,rec,phev_nmc,lce,0.1
2091,rec,bev_lfp,loh,0.1
2091,rec,bev_lfp,lce,0.1
2091,rec,phev_lfp,loh,0.1
2091,rec,phev_lfp,lce,0.1
2092,rec,bev_nmc,loh,0.1
2092,rec,bev_nmc,lce,0.1
2092,rec,phev_nmc,loh,0.1
2092,rec,phev_nmc,lce,0.1
2092,rec,bev_lfp,loh,0.1
2092,rec,bev_lfp,lce,0.1
2092,rec,phev_lfp,loh,0.1
2092,rec,phev_lfp,lce,0.1
2093,rec,bev_nmc,loh,0.1
2093,rec,bev_nmc,lce,0.1
2093,rec,phev_nmc,loh,0.1
2093,rec,phev_nmc,lce,0.1
2093,rec,bev_lfp,loh,0.1
2093,rec,bev_lfp,lce,0.1
2093,rec,phev_lfp,loh,0.1
2093,rec,phev_lfp,lce,0.1
2094,rec,bev_nmc,loh,0.1
2094,rec,bev_nmc,lce,0.1
2094,rec,phev_nmc,loh,0.1
2094,rec,phev_nmc,lce,0.1
2094,rec,bev_lfp,loh,0.1
2094,rec,bev_lfp,lce,0.1
2094,rec,phev_lfp,loh,0.1
2094,rec,phev_lfp,lce,0.1
2095,rec,bev_nmc,loh,0.1
2095,rec,bev_nmc,lce,0.1
2095,rec,phev_nmc,loh,0.1
2095,rec,phev_nmc,lce,0.1
2095,rec,bev_lfp,loh,0.1
2095,rec,bev_lfp,lce,0.1
2095,rec,phev_lfp,loh,0.1
2095,rec,phev_lfp,lce,0.1
2096,rec,bev_nmc,loh,0.1
2096,rec,bev_nmc,lce,0.1
2096,rec,phev_nmc,loh,0.1
2096,rec,phev_nmc,lce,0.1
2096,rec,bev_lfp,loh,0.1
2096,rec,bev_lfp,lce,0.1
2096,rec,phev_lfp,loh,0.1
2096,rec,phev_lfp,lce,0.1
2097,rec,bev_nmc,loh,0.1
2097,rec,bev_nmc,lce,0.1
2097,rec,phev_nmc,loh,0.1
2097,rec,phev_nmc,lce,0.1
2097,rec,bev_lfp,loh,0.1
2097,rec,bev_lfp,lce,0.1
2097,rec,phev_lfp,loh,0.1
2097,rec,phev_lfp,lce,0.1
2098,rec,bev_nmc,loh,0.1
2098,rec,bev_nmc,lce,0.1
2098,rec,phev_nmc,loh,0.1
2098,rec,phev_nmc,lce,0.1
2098,rec,bev_lfp,loh,0.1
2098,rec,bev_lfp,lce,0.1
2098,rec,phev_lfp,loh,0.1
2098,rec,phev_lfp,lce,0.1
2099,rec,bev_nmc,loh,0.1
2099,rec,bev_nmc,lce,0.1
2099,rec,phev_nmc,loh,0.1
2099,rec,phev_nmc,lce,0.1
2099,rec,bev_lfp,loh,0.1
2099,rec,bev_lfp,lce,0.1
2099,rec,phev_lfp,loh,0.1
2099,rec,phev_lfp,lce,0.1
2100,rec,bev_nmc,loh,0.1
2100,rec,bev_nmc,lce,0.1
2100,rec,phev_nmc,loh,0.1
2100,rec,phev_nmc,lce,0.1
2100,rec,bev_lfp,loh,0.1
2100,rec,bev_lfp,lce,0.1
2100,rec,phev_lfp,loh,0.1
2100,rec,phev_lfp,lce,0.1
